Date,District,Year,Month,DayOfWeek,Rape_Time,Kidnapping and Abduction_Time,Dowry Deaths_Time,Assault on women with intent to outrage her modesty_Time,Insult to modesty of Women_Time,Cruelty by Husband or his Relatives_Time,Importation of Girls_Time,Attempt to commit Rape_Time,Literacy_Rate,Unemployment_Rate,Avg_Income,Police_Stations,Hospitals,Schools,Area,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,Attempt to commit Rape,SafetyScore
2009-03-20,North West,2009,3,4,1.0,18,11.0,23,12.0,23.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,119,269,16,535,117,148,0,0,3.2306266221727844
2008-06-08,North West,2008,6,6,20.0,18,8.0,18,21.0,20.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,156,287,10,205,96,133,0,0,3.700778642936596
2011-09-28,North West,2011,9,2,21.0,21,12.0,19,9.0,22.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,113,289,21,266,92,158,0,0,3.6236559139784945
2018-10-01,North West,2018,10,0,21.0,20,22.0,21,16.0,21.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,127,300,12,515,89,155,0,0,3.2395253985910273
2017-11-05,North West,2017,11,6,3.0,22,21.0,20,16.0,22.0,,2.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2020-08-10,North West,2020,8,0,22.0,20,20.0,22,10.0,20.0,,23.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2006-05-03,North West,2006,5,2,23.0,23,20.0,2,10.0,23.0,,3.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2006-12-20,North West,2006,12,2,21.0,19,19.0,1,20.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,109,291,13,256,130,179,0,0,3.5658138672599184
2018-06-27,North West,2018,6,2,3.0,20,18.0,0,16.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,145,212,15,265,104,177,0,0,3.6548016314423433
2017-02-19,North West,2017,2,6,21.0,22,23.0,0,13.0,18.0,,21.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2009-07-10,North West,2009,7,4,5.0,20,10.0,21,12.0,20.0,,3.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2012-07-01,North West,2012,7,6,2.0,21,14.0,2,17.0,20.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,149,267,19,413,128,130,0,0,3.3759733036707456
2010-06-09,North West,2010,6,2,23.0,18,6.0,0,17.0,23.0,,0.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2022-05-31,North West,2022,5,1,3.0,21,10.0,18,18.0,23.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2012-06-03,North West,2012,6,6,23.0,18,18.0,1,16.0,20.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,132,307,12,281,64,152,0,0,3.610307749351131
2014-11-14,North West,2014,11,4,20.0,22,21.0,0,20.0,22.0,,1.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2007-11-07,North West,2007,11,2,1.0,21,10.0,1,14.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,116,304,16,414,140,154,0,0,3.3196143863552097
2022-08-15,North West,2022,8,0,4.0,20,7.0,19,14.0,18.0,,21.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2014-12-15,North West,2014,12,0,23.0,22,10.0,21,14.0,21.0,,0.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2018-06-15,North West,2018,6,4,2.0,21,16.0,20,15.0,21.0,,2.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2015-07-23,North West,2015,7,3,0.0,19,20.0,19,19.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,162,313,18,227,88,157,0,0,3.585094549499444
2018-01-26,North West,2018,1,4,23.0,23,19.0,19,18.0,20.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,98,285,21,468,49,120,0,0,3.472376714868372
2020-09-08,North West,2020,9,1,4.0,21,7.0,21,21.0,22.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,121,207,17,354,45,151,0,0,3.688913607712273
2017-08-06,North West,2017,8,6,1.0,21,15.0,23,13.0,18.0,,21.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2006-11-01,North West,2006,11,2,4.0,23,19.0,0,20.0,21.0,,22.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2018-04-14,North West,2018,4,5,0.0,21,21.0,21,16.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,154,292,12,371,46,137,0,0,3.515387467556544
2010-03-21,North West,2010,3,6,2.0,22,17.0,19,19.0,21.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,141,198,11,175,136,179,0,0,3.770485724879496
2013-10-12,North West,2013,10,5,22.0,19,21.0,19,10.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,117,248,11,473,42,148,0,0,3.475342973674453
2015-12-19,North West,2015,12,5,23.0,21,22.0,1,21.0,18.0,,1.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2016-11-20,North West,2016,11,6,2.0,22,15.0,19,15.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,151,181,11,255,85,175,0,0,3.743789395624768
2005-02-23,North West,2005,2,2,5.0,21,20.0,0,21.0,20.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,111,257,14,422,61,141,0,0,3.524286243974787
2016-07-19,North West,2016,7,1,23.0,18,8.0,0,12.0,19.0,,23.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2019-09-27,North West,2019,9,4,2.0,19,18.0,23,16.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,153,271,11,232,85,151,0,0,3.6770485724879496
2023-04-01,North West,2023,4,5,1.0,22,8.0,0,9.0,22.0,,4.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2019-11-24,North West,2019,11,6,20.0,21,13.0,0,17.0,18.0,,0.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2010-07-03,North West,2010,7,5,4.0,20,23.0,19,12.0,20.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,98,244,10,267,78,124,0,0,3.7986651835372633
2006-07-21,North West,2006,7,4,22.0,18,17.0,19,17.0,23.0,,5.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2013-01-13,North West,2013,1,6,3.0,19,17.0,0,20.0,19.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,161,302,11,402,119,169,0,0,3.289951798294401
2006-07-01,North West,2006,7,5,23.0,18,10.0,1,9.0,23.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,157,221,19,335,88,153,0,0,3.5732295142751207
2011-04-09,North West,2011,4,5,2.0,23,22.0,1,14.0,20.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,108,209,16,235,92,167,0,0,3.7897664071190214
2012-02-07,North West,2012,2,1,1.0,20,6.0,1,15.0,22.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2006-05-04,North West,2006,5,3,20.0,23,7.0,0,20.0,20.0,,0.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2023-05-16,North West,2023,5,1,1.0,20,16.0,19,21.0,23.0,,21.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2013-11-02,North West,2013,11,5,1.0,23,21.0,0,17.0,20.0,,2.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2005-08-27,North West,2005,8,5,21.0,23,21.0,19,9.0,23.0,,5.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2017-08-22,North West,2017,8,1,5.0,20,13.0,1,19.0,22.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,136,303,16,362,88,163,0,0,3.432332220986281
2009-07-29,North West,2009,7,2,3.0,21,13.0,2,20.0,20.0,,3.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2021-02-11,North West,2021,2,3,23.0,20,19.0,22,9.0,21.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2005-12-05,North West,2005,12,0,23.0,18,12.0,0,21.0,21.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2008-04-02,North West,2008,4,2,23.0,18,18.0,0,9.0,22.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,121,257,14,481,111,137,0,0,3.353726362625139
2016-10-29,North West,2016,10,5,22.0,22,14.0,18,9.0,18.0,,22.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2021-06-06,North West,2021,6,6,22.0,19,18.0,22,19.0,22.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,124,278,15,222,81,175,0,0,3.688913607712273
2012-08-11,North West,2012,8,5,22.0,23,20.0,18,17.0,18.0,,22.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2019-01-16,North West,2019,1,2,22.0,20,23.0,19,14.0,18.0,,3.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2007-02-19,North West,2007,2,0,22.0,22,23.0,2,21.0,19.0,,2.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2015-11-14,North West,2015,11,5,21.0,18,9.0,22,18.0,19.0,,2.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2020-04-12,North West,2020,4,6,5.0,22,22.0,21,19.0,22.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,159,268,11,303,45,153,0,0,3.6236559139784945
2020-10-11,North West,2020,10,6,23.0,20,21.0,22,19.0,20.0,,22.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2023-03-10,North West,2023,3,4,20.0,23,8.0,0,11.0,21.0,,4.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2008-04-29,North West,2008,4,1,23.0,19,20.0,19,13.0,21.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,96,229,10,400,62,131,0,0,3.639970337411939
2022-04-05,North West,2022,4,1,1.0,21,15.0,2,18.0,23.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,157,250,19,227,67,171,0,0,3.6948461253244345
2006-12-29,North West,2006,12,4,2.0,22,14.0,19,11.0,23.0,,4.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2015-04-23,North West,2015,4,3,5.0,20,19.0,2,18.0,20.0,,23.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2018-01-13,North West,2018,1,5,22.0,21,12.0,19,13.0,22.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,115,238,19,279,70,119,0,0,3.770485724879496
2012-08-13,North West,2012,8,0,20.0,23,12.0,20,16.0,21.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,112,278,15,437,98,119,0,0,3.445680385613645
2009-06-23,North West,2009,6,1,0.0,20,19.0,23,13.0,18.0,,1.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2006-10-06,North West,2006,10,4,2.0,21,10.0,1,20.0,20.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,106,314,20,329,66,120,0,0,3.599925843529848
2018-04-11,North West,2018,4,2,0.0,20,6.0,18,14.0,19.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,110,273,20,480,115,126,0,0,3.349276974416018
2009-07-30,North West,2009,7,3,23.0,22,19.0,0,12.0,20.0,,1.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2021-12-10,North West,2021,12,4,22.0,21,22.0,20,18.0,20.0,,3.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2005-06-13,North West,2005,6,0,4.0,22,12.0,18,12.0,23.0,,21.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2005-05-07,North West,2005,5,5,5.0,18,14.0,21,17.0,19.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,122,221,13,182,97,138,0,0,3.8698553948832037
2020-04-13,North West,2020,4,0,5.0,23,20.0,22,9.0,23.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,116,232,12,223,100,129,0,0,3.8120133481646272
2024-02-09,North West,2024,2,4,3.0,22,21.0,0,21.0,23.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2013-07-08,North West,2013,7,0,20.0,20,15.0,2,21.0,20.0,,21.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2008-08-02,North West,2008,8,5,22.0,23,15.0,20,20.0,22.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,134,240,14,271,131,171,0,0,3.5910270671116056
2011-07-07,North West,2011,7,3,23.0,22,6.0,0,18.0,22.0,,1.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2005-07-17,North West,2005,7,6,2.0,20,13.0,2,12.0,22.0,,21.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2013-06-21,North West,2013,6,4,22.0,23,7.0,20,13.0,23.0,,1.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2009-10-10,North West,2009,10,5,3.0,21,16.0,0,12.0,20.0,,5.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2015-03-23,North West,2015,3,0,2.0,21,8.0,2,19.0,21.0,,2.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2022-05-04,North West,2022,5,2,5.0,23,7.0,1,17.0,23.0,,4.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2009-11-04,North West,2009,11,2,20.0,20,6.0,23,21.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,124,287,19,266,135,166,0,0,3.5376344086021505
2020-04-30,North West,2020,4,3,22.0,23,6.0,22,15.0,19.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,158,281,15,329,63,123,0,0,3.5791620318872823
2010-11-07,North West,2010,11,6,5.0,22,16.0,21,11.0,22.0,,22.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2009-12-08,North West,2009,12,1,5.0,22,23.0,18,14.0,23.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,101,308,14,157,115,160,0,0,3.7482387838338895
2017-07-21,North West,2017,7,4,21.0,20,13.0,19,14.0,21.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,99,237,11,221,92,178,0,0,3.773451983685576
2016-08-04,North West,2016,8,3,21.0,18,12.0,18,11.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,132,284,10,435,133,131,0,0,3.347793845012977
2007-03-26,North West,2007,3,0,2.0,20,19.0,18,17.0,22.0,,4.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2018-02-02,North West,2018,2,4,2.0,22,18.0,2,17.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,151,264,20,169,80,120,0,0,3.8238783833889505
2012-11-06,North West,2012,11,1,4.0,19,9.0,23,18.0,22.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,113,207,17,190,82,178,0,0,3.8490915832406376
2013-03-22,North West,2013,3,4,2.0,20,23.0,1,17.0,22.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,157,178,11,397,100,138,0,0,3.5613644790507974
2018-04-19,North West,2018,4,3,20.0,23,14.0,1,11.0,19.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,155,264,11,426,88,178,0,0,3.3522432332220986
2016-06-23,North West,2016,6,3,5.0,19,6.0,0,11.0,21.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,96,289,16,269,82,120,0,0,3.7230255839822024
2017-02-18,North West,2017,2,5,20.0,20,11.0,18,9.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,156,184,17,441,137,120,0,0,3.4516129032258065
2006-10-27,North West,2006,10,4,5.0,19,22.0,1,16.0,23.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,162,195,20,314,134,123,0,0,3.610307749351131
2005-02-07,North West,2005,2,0,21.0,21,11.0,22,21.0,23.0,,21.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2023-09-14,North West,2023,9,3,22.0,19,17.0,2,12.0,21.0,,21.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2017-11-22,North West,2017,11,2,22.0,18,19.0,0,10.0,22.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,136,271,20,227,128,131,0,0,3.662217278457545
2023-09-27,North West,2023,9,2,0.0,20,18.0,0,15.0,19.0,,22.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2013-03-28,North West,2013,3,3,21.0,22,11.0,18,16.0,21.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2012-10-04,North West,2012,10,3,21.0,19,10.0,2,15.0,22.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,134,184,20,390,93,167,0,0,3.550982573229514
2009-03-19,North West,2009,3,3,21.0,18,11.0,20,14.0,20.0,,1.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2016-01-12,North West,2016,1,1,20.0,21,18.0,1,16.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,134,239,20,472,117,145,0,0,3.344827586206897
2024-01-26,North West,2024,1,4,22.0,21,9.0,1,15.0,20.0,,23.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2023-12-12,North West,2023,12,1,2.0,19,10.0,1,11.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,146,270,14,398,102,170,0,0,3.3848720800889875
2018-04-28,North West,2018,4,5,1.0,21,18.0,2,9.0,21.0,,22.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2013-04-02,North West,2013,4,1,23.0,23,16.0,21,17.0,19.0,,5.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2018-05-29,North West,2018,5,1,2.0,23,8.0,0,17.0,21.0,,22.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2013-04-11,North West,2013,4,3,3.0,23,16.0,20,15.0,21.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,105,277,16,134,53,145,0,0,3.9336299592139414
2007-10-12,North West,2007,10,4,3.0,20,10.0,23,17.0,18.0,,1.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2004-10-26,North West,2004,10,1,0.0,19,12.0,1,9.0,19.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,97,318,17,192,58,166,0,0,3.7586206896551726
2004-04-11,North West,2004,4,6,22.0,19,15.0,19,11.0,19.0,,0.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2021-02-23,North West,2021,2,1,20.0,23,21.0,2,14.0,19.0,,22.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2015-04-26,North West,2015,4,6,20.0,19,11.0,1,16.0,20.0,,23.0,84.5,5.3,300000,14,8,300.0,442.0,323,495,10,1183,520,172,0,5,1.0000000000000004
2022-06-01,North West,2022,6,2,22.0,21,18.0,22,16.0,23.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,161,232,18,532,43,149,0,0,3.3329625509825735
2007-03-19,North West,2007,3,0,22.0,18,13.0,2,13.0,18.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,112,236,13,409,138,153,0,0,3.442714126807564
2004-12-15,North West,2004,12,2,21.0,20,11.0,20,21.0,23.0,,20.0,84.5,5.3,300000,14,8,300.0,442.0,136,243,13,253,81,157,0,0,3.7067111605487577
2024-07-14,South,2024,7,6,3.0,18,6.0,0,12.0,22.0,,22.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2005-12-10,South,2005,12,5,22.0,21,21.0,18,21.0,22.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2005-07-02,South,2005,7,5,0.0,19,18.0,22,13.0,18.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2015-04-14,South,2015,4,1,21.0,21,22.0,19,19.0,19.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2013-12-05,South,2013,12,3,5.0,23,21.0,2,18.0,21.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2014-11-19,South,2014,11,2,22.0,18,22.0,19,16.0,18.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2022-12-31,South,2022,12,5,0.0,22,21.0,2,9.0,18.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2016-05-29,South,2016,5,6,1.0,23,19.0,22,18.0,20.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2006-09-21,South,2006,9,3,22.0,19,21.0,2,10.0,20.0,,5.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2005-12-24,South,2005,12,5,4.0,18,10.0,20,13.0,22.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2011-08-06,South,2011,8,5,4.0,19,23.0,2,15.0,23.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2014-03-28,South,2014,3,4,23.0,20,20.0,21,21.0,22.0,,22.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2012-06-27,South,2012,6,2,5.0,18,11.0,0,12.0,21.0,,0.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2004-08-18,South,2004,8,2,5.0,21,10.0,2,11.0,18.0,,2.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2015-01-21,South,2015,1,2,1.0,20,19.0,20,21.0,19.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2023-06-02,South,2023,6,4,5.0,20,22.0,1,17.0,23.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2023-02-26,South,2023,2,6,22.0,22,16.0,19,10.0,22.0,,0.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2009-10-22,South,2009,10,3,4.0,21,23.0,18,10.0,21.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2021-02-17,South,2021,2,2,4.0,21,7.0,1,10.0,20.0,,22.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2013-10-03,South,2013,10,3,21.0,20,15.0,2,19.0,20.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2021-11-23,South,2021,11,1,22.0,19,23.0,23,15.0,21.0,,22.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2010-07-03,South,2010,7,5,5.0,19,10.0,22,20.0,19.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2012-01-19,South,2012,1,3,3.0,21,14.0,0,10.0,20.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2015-06-30,South,2015,6,1,22.0,18,23.0,23,19.0,18.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2015-07-04,South,2015,7,5,3.0,23,15.0,21,9.0,21.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2012-07-08,South,2012,7,6,3.0,21,17.0,20,16.0,23.0,,21.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2006-08-23,South,2006,8,2,20.0,19,19.0,21,21.0,20.0,,2.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2011-11-06,South,2011,11,6,21.0,19,20.0,0,21.0,21.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2011-04-22,South,2011,4,4,22.0,23,8.0,1,9.0,23.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,230,404,16,386,95,220,0,0,3.012606599925843
2005-07-18,South,2005,7,0,21.0,19,16.0,2,10.0,19.0,,1.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2021-03-09,South,2021,3,1,22.0,21,14.0,22,11.0,23.0,,20.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2016-07-14,South,2016,7,3,1.0,21,16.0,0,19.0,21.0,,4.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2013-04-26,South,2013,4,4,22.0,18,8.0,23,21.0,23.0,,1.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
2019-04-15,South,2019,4,0,23.0,21,21.0,2,10.0,23.0,,23.0,87.1,4.9,400000,10,7,280.0,250.0,240,475,14,559,141,300,0,5,2.4445680385613646
