Date,Year,District,Rape,Rape_Time,Kidnapping and Abduction,Kidnapping and Abduction_Time,Dowry Deaths,Dowry Deaths_Time,Assault on women with intent to outrage her modesty,Assault on women with intent to outrage her modesty_Time,Insult to modesty of Women,Insult to modesty of Women_Time,Cruelty by Husband or his Relatives,Cruelty by Husband or his Relatives_Time,Importation of Girls,Importation of Girls_Time,Attempt to commit Rape,Attempt to commit Rape_Time,Literacy_Rate,Unemployment_Rate,Avg_Income,Latitude,Longitude,Police_Stations,Hospitals,Schools,Area,TotalCrimes,DayOfWeek,Month,IsWeekend
2008-07-22,2008,North,79,1432.0,68,1123,11,1132.0,59,1340,13,1316.0,126,1101.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,1,7,0
2008-06-11,2008,North,79,96.0,68,1407,11,508.0,59,1213,13,584.0,126,1403.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,2,6,0
2021-12-19,2021,North,79,222.0,68,1154,11,869.0,59,53,13,648.0,126,1385.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,6,12,1
2018-07-03,2018,North,194,1256.0,330,1278,14,1283.0,419,171,128,678.0,403,1263.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,1,7,0
2007-04-12,2007,North,194,1207.0,330,1269,14,1077.0,419,159,128,1177.0,403,1412.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,3,4,0
2021-04-06,2021,North,79,73.0,68,1182,11,1103.0,59,80,13,1243.0,126,1338.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,1,4,0
2010-12-18,2010,North,194,1414.0,330,1434,14,929.0,419,140,128,1178.0,403,1307.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,5,12,1
2019-07-27,2019,North,79,299.0,68,1380,11,1240.0,59,121,13,1157.0,126,1372.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,7,1
2018-10-04,2018,North,79,101.0,68,1283,11,1018.0,59,1248,13,859.0,126,1204.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,3,10,0
2013-06-05,2013,North,79,1217.0,68,1329,11,515.0,59,1293,13,1071.0,126,1118.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,2,6,0
2012-09-06,2012,North,194,1374.0,330,1394,14,555.0,419,1358,128,914.0,403,1233.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,3,9,0
2004-09-01,2004,North,79,1203.0,68,1433,11,1202.0,59,52,13,1132.0,126,1363.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,2,9,0
2022-11-03,2022,North,79,1371.0,68,1238,11,1047.0,59,93,13,664.0,126,1094.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,3,11,0
2024-10-04,2024,North,194,138.0,330,1331,14,715.0,419,1288,128,717.0,403,1169.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,4,10,0
2011-03-30,2011,North,79,1332.0,68,1339,11,1397.0,59,1424,13,1017.0,126,1300.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,2,3,0
2022-03-16,2022,North,79,86.0,68,1098,11,1071.0,59,1279,13,852.0,126,1360.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,2,3,0
2004-12-12,2004,North,194,5.0,330,1086,14,1045.0,419,98,128,1276.0,403,1406.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,6,12,1
2015-10-29,2015,North,194,1342.0,330,1152,14,1377.0,419,41,128,613.0,403,1123.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,3,10,0
2021-01-02,2021,North,79,183.0,68,1412,11,597.0,59,170,13,635.0,126,1377.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,1,1
2020-01-18,2020,North,79,316.0,68,1239,11,1186.0,59,1305,13,610.0,126,1285.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,1,1
2012-12-12,2012,North,79,1211.0,68,1389,11,1382.0,59,153,13,1134.0,126,1295.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,2,12,0
2008-04-24,2008,North,194,1360.0,330,1176,14,1259.0,419,97,128,1193.0,403,1277.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,3,4,0
2008-01-13,2008,North,194,1345.0,330,1107,14,611.0,419,112,128,1122.0,403,1366.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,6,1,1
2020-10-10,2020,North,79,99.0,68,1410,11,763.0,59,99,13,961.0,126,1258.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,10,1
2017-11-24,2017,North,79,1324.0,68,1380,11,1057.0,59,1296,13,1132.0,126,1181.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,4,11,0
2019-04-12,2019,North,194,102.0,330,1081,14,1036.0,419,167,128,701.0,403,1435.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,4,4,0
2023-05-13,2023,North,79,1206.0,68,1154,11,711.0,59,24,13,728.0,126,1281.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,5,1
2020-06-06,2020,North,194,1344.0,330,1325,14,801.0,419,59,128,1204.0,403,1142.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,5,6,1
2009-02-23,2009,North,194,1254.0,330,1346,14,714.0,419,1086,128,683.0,403,1264.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,0,2,0
2021-06-04,2021,North,79,291.0,68,1264,11,1089.0,59,1090,13,636.0,126,1371.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,4,6,0
2010-12-27,2010,North,194,1227.0,330,1400,14,1287.0,419,56,128,947.0,403,1120.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,0,12,0
2018-03-09,2018,North,194,306.0,330,1204,14,1198.0,419,52,128,657.0,403,1344.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,4,3,0
2015-11-07,2015,North,79,1338.0,68,1279,11,1106.0,59,1115,13,814.0,126,1318.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,11,1
2006-09-07,2006,North,79,1436.0,68,1133,11,1310.0,59,142,13,973.0,126,1124.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,3,9,0
2022-05-10,2022,North,194,1346.0,330,1216,14,1015.0,419,122,128,892.0,403,1148.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,1,5,0
2007-01-12,2007,North,79,234.0,68,1170,11,1421.0,59,1348,13,1050.0,126,1167.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,4,1,0
2022-06-30,2022,North,194,1306.0,330,1411,14,1072.0,419,129,128,1241.0,403,1236.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,3,6,0
2021-06-27,2021,North,79,1403.0,68,1179,11,990.0,59,147,13,1191.0,126,1245.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,6,6,1
2011-11-24,2011,North,79,134.0,68,1094,11,726.0,59,165,13,1054.0,126,1202.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,3,11,0
2013-06-26,2013,North,194,168.0,330,1170,14,826.0,419,1313,128,608.0,403,1364.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,2,6,0
2004-10-18,2004,North,79,1202.0,68,1340,11,850.0,59,1128,13,1195.0,126,1218.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,0,10,0
2019-05-26,2019,North,79,47.0,68,1171,11,1096.0,59,1105,13,891.0,126,1156.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,6,5,1
2005-09-30,2005,North,194,1316.0,330,1296,14,618.0,419,120,128,1183.0,403,1094.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,4,9,0
2021-01-28,2021,North,79,266.0,68,1234,11,1288.0,59,53,13,546.0,126,1344.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,3,1,0
2009-02-01,2009,North,194,253.0,330,1262,14,692.0,419,1347,128,588.0,403,1423.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,6,2,1
2014-01-09,2014,North,194,1204.0,330,1226,14,500.0,419,47,128,1048.0,403,1435.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,3,1,0
2017-02-23,2017,North,79,249.0,68,1378,11,842.0,59,87,13,855.0,126,1280.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,3,2,0
2012-11-22,2012,North,79,344.0,68,1265,11,1119.0,59,93,13,1223.0,126,1418.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,3,11,0
2020-05-06,2020,North,79,345.0,68,1321,11,684.0,59,1242,13,782.0,126,1209.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,2,5,0
2015-09-22,2015,North,79,1266.0,68,1379,11,1077.0,59,1155,13,1097.0,126,1301.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,1,9,0
2010-04-03,2010,North,79,356.0,68,1138,11,506.0,59,107,13,803.0,126,1201.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,4,1
2024-09-10,2024,North,79,312.0,68,1369,11,692.0,59,146,13,1246.0,126,1081.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,1,9,0
2012-01-06,2012,North,194,1432.0,330,1175,14,915.0,419,1288,128,630.0,403,1234.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,4,1,0
2023-01-17,2023,North,79,348.0,68,1199,11,435.0,59,1193,13,1148.0,126,1135.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,1,1,0
2009-04-02,2009,North,194,12.0,330,1188,14,994.0,419,1237,128,1234.0,403,1407.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,3,4,0
2021-05-16,2021,North,79,1229.0,68,1305,11,1407.0,59,145,13,1115.0,126,1088.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,6,5,1
2011-08-14,2011,North,79,316.0,68,1388,11,445.0,59,1237,13,693.0,126,1401.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,6,8,1
2008-05-03,2008,North,194,1351.0,330,1228,14,1202.0,419,1261,128,875.0,403,1345.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,5,5,1
2013-11-26,2013,North,194,94.0,330,1431,14,1132.0,419,1233,128,963.0,403,1322.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,1,11,0
2005-02-04,2005,North,194,265.0,330,1221,14,775.0,419,1420,128,896.0,403,1225.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,4,2,0
2021-11-08,2021,North,79,9.0,68,1163,11,1276.0,59,1238,13,1184.0,126,1126.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,0,11,0
2012-12-29,2012,North,79,252.0,68,1127,11,698.0,59,75,13,1038.0,126,1107.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,12,1
2011-07-08,2011,North,194,1319.0,330,1266,14,1250.0,419,1172,128,974.0,403,1322.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,4,7,0
2008-07-31,2008,North,194,98.0,330,1398,14,424.0,419,150,128,1174.0,403,1163.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,3,7,0
2017-02-10,2017,North,194,306.0,330,1289,14,826.0,419,164,128,1313.0,403,1220.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,4,2,0
2022-03-25,2022,North,79,162.0,68,1303,11,738.0,59,1295,13,751.0,126,1106.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,4,3,0
2005-05-28,2005,North,79,1338.0,68,1215,11,1068.0,59,156,13,653.0,126,1108.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,5,1
2015-02-10,2015,North,194,175.0,330,1215,14,606.0,419,143,128,1229.0,403,1412.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,1,2,0
2018-09-25,2018,North,194,1340.0,330,1177,14,671.0,419,116,128,1186.0,403,1140.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,1,9,0
2009-01-08,2009,North,79,322.0,68,1109,11,645.0,59,1140,13,1187.0,126,1209.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,3,1,0
2020-05-10,2020,North,79,1316.0,68,1266,11,656.0,59,1364,13,1214.0,126,1173.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,6,5,1
2012-11-17,2012,North,79,306.0,68,1226,11,1380.0,59,1429,13,571.0,126,1261.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,11,1
2004-08-11,2004,North,194,1430.0,330,1185,14,1000.0,419,32,128,1022.0,403,1339.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,2,8,0
2006-09-09,2006,North,194,264.0,330,1408,14,376.0,419,85,128,563.0,403,1221.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,5,9,1
2008-02-16,2008,North,79,92.0,68,1423,11,459.0,59,156,13,1212.0,126,1369.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,2,1
2009-12-24,2009,North,194,1329.0,330,1119,14,635.0,419,1208,128,882.0,403,1136.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,3,12,0
2017-08-28,2017,North,194,1201.0,330,1181,14,660.0,419,1268,128,1078.0,403,1415.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,0,8,0
2018-03-07,2018,North,194,93.0,330,1193,14,534.0,419,64,128,977.0,403,1324.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,2,3,0
2017-06-10,2017,North,79,1243.0,68,1351,11,1328.0,59,100,13,1142.0,126,1131.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,6,1
2010-10-26,2010,North,194,171.0,330,1293,14,524.0,419,1301,128,872.0,403,1432.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,1,10,0
2007-11-09,2007,North,194,1386.0,330,1325,14,806.0,419,28,128,927.0,403,1288.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,4,11,0
2018-10-10,2018,North,194,1404.0,330,1263,14,1312.0,419,1277,128,721.0,403,1379.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,2,10,0
2015-10-30,2015,North,194,0.0,330,1299,14,1175.0,419,1116,128,581.0,403,1120.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,4,10,0
2015-01-02,2015,North,79,1364.0,68,1433,11,456.0,59,1348,13,1167.0,126,1115.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,4,1,0
2018-09-21,2018,North,79,1236.0,68,1306,11,1107.0,59,48,13,1073.0,126,1221.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,4,9,0
2006-11-04,2006,North,194,221.0,330,1172,14,680.0,419,145,128,718.0,403,1148.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,5,11,1
2020-12-05,2020,North,194,1274.0,330,1180,14,787.0,419,157,128,755.0,403,1205.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,5,12,1
2013-09-20,2013,North,79,1383.0,68,1345,11,959.0,59,111,13,675.0,126,1189.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,4,9,0
2023-03-12,2023,North,79,1315.0,68,1200,11,618.0,59,1255,13,803.0,126,1303.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,6,3,1
2008-11-12,2008,North,79,1333.0,68,1308,11,1352.0,59,1141,13,1220.0,126,1174.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,2,11,0
2016-06-14,2016,North,79,252.0,68,1120,11,532.0,59,1234,13,1193.0,126,1101.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,1,6,0
2009-10-28,2009,North,194,1331.0,330,1272,14,574.0,419,1415,128,1265.0,403,1385.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,2,10,0
2018-11-06,2018,North,79,1416.0,68,1426,11,925.0,59,9,13,922.0,126,1311.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,1,11,0
2012-03-04,2012,North,194,1240.0,330,1298,14,1012.0,419,1148,128,704.0,403,1209.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,6,3,1
2014-04-07,2014,North,194,1413.0,330,1250,14,1339.0,419,1197,128,767.0,403,1425.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,0,4,0
2016-10-04,2016,North,194,275.0,330,1092,14,391.0,419,1245,128,1151.0,403,1372.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,1,10,0
2009-12-19,2009,North,79,219.0,68,1334,11,946.0,59,1420,13,553.0,126,1177.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,12,1
2014-11-10,2014,North,79,279.0,68,1234,11,836.0,59,1335,13,949.0,126,1213.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,0,11,0
2016-02-01,2016,North,194,250.0,330,1397,14,1105.0,419,1340,128,835.0,403,1361.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,0,2,0
2005-04-21,2005,North,79,1365.0,68,1252,11,1136.0,59,87,13,1301.0,126,1203.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,3,4,0
2015-07-14,2015,North,79,1235.0,68,1279,11,1241.0,59,1093,13,919.0,126,1289.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,1,7,0
2004-06-08,2004,North,194,1390.0,330,1138,14,1012.0,419,1333,128,662.0,403,1091.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,1,6,0
2014-09-06,2014,North,79,82.0,68,1296,11,861.0,59,1269,13,1209.0,126,1131.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,9,1
2020-10-05,2020,North,194,52.0,330,1166,14,415.0,419,15,128,1114.0,403,1181.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,0,10,0
2021-12-13,2021,North,194,1270.0,330,1196,14,371.0,419,168,128,934.0,403,1109.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,0,12,0
2023-10-18,2023,North,194,1225.0,330,1324,14,736.0,419,131,128,867.0,403,1114.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,2,10,0
2010-04-05,2010,North,79,6.0,68,1095,11,478.0,59,1272,13,1248.0,126,1315.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,0,4,0
2005-03-12,2005,North,194,1235.0,330,1240,14,1261.0,419,1130,128,657.0,403,1116.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,5,3,1
2015-08-29,2015,North,194,279.0,330,1143,14,724.0,419,1225,128,687.0,403,1205.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,5,8,1
2013-08-14,2013,North,194,1396.0,330,1259,14,1417.0,419,1334,128,1079.0,403,1103.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,2,8,0
2008-11-05,2008,North,79,1210.0,68,1277,11,806.0,59,136,13,680.0,126,1237.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,2,11,0
2004-11-08,2004,North,194,1215.0,330,1121,14,428.0,419,1318,128,694.0,403,1135.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,0,11,0
2007-03-09,2007,North,79,19.0,68,1379,11,782.0,59,164,13,968.0,126,1263.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,4,3,0
2004-05-10,2004,North,194,1343.0,330,1207,14,926.0,419,1353,128,1176.0,403,1136.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,0,5,0
2012-06-29,2012,North,79,180.0,68,1134,11,1362.0,59,78,13,1297.0,126,1308.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,4,6,0
2021-06-10,2021,North,194,330.0,330,1377,14,1233.0,419,1419,128,663.0,403,1264.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,3,6,0
2021-05-03,2021,North,194,1302.0,330,1105,14,954.0,419,14,128,1055.0,403,1269.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,0,5,0
2008-05-12,2008,North,79,1363.0,68,1286,11,642.0,59,103,13,1256.0,126,1342.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,0,5,0
2021-09-17,2021,North,79,1313.0,68,1400,11,1294.0,59,1403,13,793.0,126,1180.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,4,9,0
2020-07-24,2020,North,194,1355.0,330,1402,14,799.0,419,1417,128,1133.0,403,1255.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,4,7,0
2014-01-20,2014,North,79,1353.0,68,1370,11,986.0,59,143,13,800.0,126,1230.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,0,1,0
2024-03-20,2024,North,79,1244.0,68,1264,11,1124.0,59,1134,13,935.0,126,1191.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,2,3,0
2007-08-12,2007,North,194,282.0,330,1352,14,416.0,419,1267,128,1144.0,403,1222.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,6,8,1
2020-11-02,2020,North,79,1405.0,68,1353,11,529.0,59,98,13,821.0,126,1377.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,0,11,0
2024-07-23,2024,North,79,99.0,68,1277,11,541.0,59,1233,13,1094.0,126,1372.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,1,7,0
2021-06-02,2021,North,194,1330.0,330,1330,14,844.0,419,1328,128,1142.0,403,1350.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,2,6,0
2018-01-27,2018,North,194,258.0,330,1339,14,430.0,419,147,128,983.0,403,1106.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,5,1,1
2005-06-06,2005,North,79,223.0,68,1278,11,1076.0,59,101,13,1057.0,126,1172.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,0,6,0
2006-05-13,2006,North,79,130.0,68,1119,11,606.0,59,1170,13,1117.0,126,1355.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,5,5,1
2017-03-06,2017,North,194,358.0,330,1105,14,1061.0,419,176,128,1063.0,403,1110.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,0,3,0
2004-07-05,2004,North,79,95.0,68,1274,11,1223.0,59,1371,13,1314.0,126,1292.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,0,7,0
2020-01-06,2020,North,79,1389.0,68,1131,11,789.0,59,1106,13,1224.0,126,1173.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,356,0,1,0
2006-12-01,2006,North,194,106.0,330,1116,14,1140.0,419,1085,128,953.0,403,1350.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,4,12,0
2023-03-21,2023,North,194,1304.0,330,1190,14,1295.0,419,34,128,571.0,403,1089.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,1,3,0
2009-09-02,2009,North,194,44.0,330,1167,14,741.0,419,1383,128,922.0,403,1112.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,2,9,0
2023-05-11,2023,North,194,296.0,330,1152,14,1341.0,419,161,128,1265.0,403,1265.0,0,,0,747.5991379310345,88.0,4.8,370000,28.75,77.2,9,5,210.0,60.0,1488,3,5,0
