Date,Year,District,Rape,Rape_Time,Kidnapping and Abduction,Kidnapping and Abduction_Time,Dowry Deaths,Dowry Deaths_Time,Assault on women with intent to outrage her modesty,Assault on women with intent to outrage her modesty_Time,Insult to modesty of Women,Insult to modesty of Women_Time,Cruelty by Husband or his Relatives,Cruelty by Husband or his Relatives_Time,Importation of Girls,Importation of Girls_Time,Attempt to commit Rape,Attempt to commit Rape_Time,Literacy_Rate,Unemployment_Rate,Avg_Income,Latitude,Longitude,Police_Stations,Hospitals,Schools,Area,TotalCrimes
21-11-2018,2018,North,217,01:37,413,18:26,13,10:48,606,02:24,107,14:51,397,21:02,0,NA,8,23:02,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
15-05-2018,2018,North,217,02:32,413,22:38,13,20:03,606,01:36,107,15:56,397,21:43,0,NA,8,21:15,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
30-06-2013,2013,North,217,05:20,413,18:29,13,22:46,606,00:45,107,10:52,397,22:48,0,NA,8,23:48,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
22-10-2015,2015,North,217,23:33,413,20:53,13,18:30,606,01:51,107,19:08,397,21:54,0,NA,8,21:45,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
26-02-2015,2015,North,217,00:45,413,19:30,13,21:27,606,00:17,107,20:49,397,22:40,0,NA,8,21:08,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
10-11-2012,2012,North,217,00:27,413,22:57,13,09:17,606,00:56,107,10:12,397,23:53,0,NA,8,01:18,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
28-07-2014,2014,North,217,04:23,413,23:52,13,18:13,606,18:36,107,14:57,397,19:57,0,NA,8,23:52,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
24-02-2008,2008,North,217,01:41,413,18:57,13,14:19,606,00:26,107,11:51,397,18:19,0,NA,8,23:30,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
23-03-2023,2023,North,217,02:29,413,20:07,13,09:21,606,20:00,107,16:42,397,21:22,0,NA,8,23:49,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
27-06-2017,2017,North,217,23:59,413,23:09,13,22:59,606,19:54,107,12:06,397,20:21,0,NA,8,04:44,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
25-10-2018,2018,North,217,20:42,413,20:38,13,08:15,606,19:47,107,17:44,397,22:56,0,NA,8,00:29,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
05-01-2017,2017,North,217,05:14,413,21:12,13,19:43,606,21:55,107,14:30,397,21:32,0,NA,8,22:13,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
20-10-2012,2012,North,217,20:28,413,18:21,13,11:24,606,20:05,107,17:28,397,20:27,0,NA,8,03:26,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
20-02-2014,2014,North,217,05:44,413,18:45,13,06:44,606,21:16,107,09:57,397,22:14,0,NA,8,00:32,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
21-07-2008,2008,North,217,05:49,413,21:49,13,13:51,606,20:21,107,11:08,397,18:09,0,NA,8,02:22,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
11-01-2010,2010,North,217,01:10,413,20:28,13,13:32,606,02:42,107,12:38,397,21:13,0,NA,8,01:25,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
20-02-2017,2017,North,217,21:45,413,22:01,13,20:43,606,00:19,107,10:33,397,21:44,0,NA,8,02:07,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
26-12-2019,2019,North,217,20:31,413,22:57,13,06:30,606,01:36,107,12:33,397,21:23,0,NA,8,22:29,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
08-04-2020,2020,North,217,21:37,413,18:37,13,14:14,606,22:50,107,17:35,397,19:46,0,NA,8,05:35,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
22-09-2015,2015,North,217,20:33,413,22:17,13,07:38,606,22:48,107,09:21,397,23:08,0,NA,8,03:12,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
03-03-2019,2019,North,217,20:15,413,21:44,13,21:10,606,02:54,107,18:15,397,19:51,0,NA,8,23:28,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
24-04-2021,2021,North,217,23:16,413,23:04,13,07:47,606,01:48,107,09:02,397,21:25,0,NA,8,02:42,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
01-11-2010,2010,North,217,04:51,413,18:58,13,07:10,606,19:16,107,15:16,397,21:34,0,NA,8,22:58,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
21-11-2019,2019,North,217,21:12,413,21:43,13,18:47,606,01:22,107,13:53,397,21:47,0,NA,8,22:24,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
06-05-2021,2021,North,217,22:09,413,21:36,13,18:36,606,22:36,107,12:11,397,22:01,0,NA,8,22:28,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
30-07-2021,2021,North,217,04:00,413,21:41,13,09:47,606,23:52,107,19:16,397,20:15,0,NA,8,00:23,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
02-11-2013,2013,North,217,20:35,413,22:10,13,15:23,606,20:58,107,12:21,397,21:51,0,NA,8,21:56,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
24-05-2010,2010,North,217,05:30,413,23:10,13,08:55,606,00:00,107,13:14,397,21:38,0,NA,8,03:15,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
06-03-2021,2021,North,217,22:12,413,22:43,13,20:08,606,23:03,107,14:50,397,20:05,0,NA,8,23:11,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
27-05-2004,2004,North,217,03:45,413,23:34,13,10:41,606,01:40,107,20:45,397,18:53,0,NA,8,21:19,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
13-12-2011,2011,North,217,03:41,413,21:08,13,08:40,606,23:23,107,21:26,397,20:37,0,NA,8,20:21,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
08-09-2019,2019,North,217,01:14,413,23:41,13,16:51,606,21:46,107,19:28,397,21:24,0,NA,8,21:36,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
28-03-2011,2011,North,217,21:11,413,19:08,13,17:42,606,20:16,107,21:22,397,19:11,0,NA,8,00:12,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
11-04-2019,2019,North,217,04:53,413,21:46,13,07:35,606,19:18,107,10:07,397,21:06,0,NA,8,22:26,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
08-10-2006,2006,North,217,02:06,413,19:14,13,09:23,606,00:33,107,14:20,397,19:26,0,NA,8,20:42,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
12-07-2020,2020,North,217,01:56,413,21:43,13,15:03,606,18:51,107,15:24,397,21:12,0,NA,8,22:55,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
19-08-2014,2014,North,217,22:38,413,19:24,13,06:44,606,01:20,107,10:18,397,22:34,0,NA,8,04:10,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
20-04-2013,2013,North,217,20:45,413,23:59,13,17:17,606,01:09,107,13:31,397,21:34,0,NA,8,03:28,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
23-06-2016,2016,North,217,01:22,413,22:59,13,22:24,606,18:30,107,12:55,397,18:06,0,NA,8,01:28,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
16-12-2020,2020,North,217,20:09,413,21:23,13,15:11,606,19:42,107,14:17,397,22:21,0,NA,8,03:19,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
27-03-2004,2004,North,217,04:42,413,18:39,13,17:42,606,00:10,107,19:04,397,21:20,0,NA,8,23:33,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
14-02-2012,2012,North,217,21:04,413,19:12,13,23:35,606,18:59,107,17:14,397,23:49,0,NA,8,02:07,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
05-08-2021,2021,North,217,21:39,413,18:03,13,06:47,606,02:59,107,19:05,397,22:29,0,NA,8,04:33,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
30-06-2023,2023,North,217,00:54,413,18:05,13,07:24,606,21:08,107,12:30,397,23:47,0,NA,8,23:12,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
29-04-2024,2024,North,217,03:46,413,18:32,13,09:35,606,02:20,107,13:52,397,18:14,0,NA,8,23:11,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
24-02-2015,2015,North,217,20:15,413,22:23,13,21:45,606,23:36,107,17:44,397,18:31,0,NA,8,20:50,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
11-06-2020,2020,North,217,05:48,413,20:18,13,18:58,606,02:22,107,09:29,397,19:00,0,NA,8,03:34,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
04-09-2013,2013,North,217,20:04,413,18:10,13,18:54,606,21:35,107,21:47,397,21:41,0,NA,8,21:52,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
08-05-2005,2005,North,217,20:33,413,18:42,13,21:02,606,00:38,107,17:31,397,19:17,0,NA,8,21:05,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
23-09-2021,2021,North,217,20:17,413,18:10,13,19:57,606,18:24,107,09:23,397,20:47,0,NA,8,20:24,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
26-10-2019,2019,North,217,20:05,413,18:59,13,20:52,606,02:17,107,12:17,397,18:58,0,NA,8,23:26,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
11-12-2023,2023,North,217,20:37,413,22:05,13,11:01,606,22:05,107,13:53,397,18:40,0,NA,8,22:18,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
09-04-2016,2016,North,217,05:00,413,23:44,13,09:26,606,00:52,107,10:26,397,23:35,0,NA,8,05:44,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
07-09-2015,2015,North,217,21:17,413,19:41,13,12:46,606,01:27,107,11:19,397,20:20,0,NA,8,05:28,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
19-02-2007,2007,North,217,21:55,413,22:22,13,06:29,606,01:13,107,09:06,397,20:13,0,NA,8,03:33,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
02-06-2004,2004,North,217,04:53,413,23:17,13,09:51,606,01:25,107,19:10,397,23:31,0,NA,8,20:38,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
15-07-2008,2008,North,217,04:26,413,20:00,13,21:15,606,02:28,107,14:12,397,23:59,0,NA,8,05:05,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
28-01-2021,2021,North,217,23:24,413,22:20,13,19:16,606,18:42,107,09:54,397,20:33,0,NA,8,02:54,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
20-11-2019,2019,North,217,01:57,413,18:27,13,14:21,606,00:52,107,13:08,397,21:30,0,NA,8,05:25,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
19-09-2006,2006,North,217,21:47,413,21:55,13,19:52,606,01:14,107,13:28,397,18:57,0,NA,8,02:04,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
14-12-2016,2016,North,217,05:53,413,23:27,13,12:17,606,18:19,107,15:45,397,20:22,0,NA,8,21:41,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
15-12-2020,2020,North,217,04:03,413,20:34,13,17:22,606,00:37,107,09:16,397,22:34,0,NA,8,04:32,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
08-02-2015,2015,North,217,00:35,413,22:40,13,16:28,606,18:17,107,09:34,397,18:33,0,NA,8,05:14,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
03-02-2011,2011,North,217,04:19,413,23:30,13,13:36,606,23:07,107,13:27,397,23:38,0,NA,8,03:29,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
20-12-2022,2022,North,217,23:33,413,22:39,13,15:10,606,20:18,107,16:32,397,18:24,0,NA,8,04:57,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
15-05-2011,2011,North,217,22:18,413,22:20,13,16:52,606,01:03,107,11:28,397,21:16,0,NA,8,00:13,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
22-05-2009,2009,North,217,22:13,413,23:08,13,17:22,606,20:50,107,21:42,397,22:32,0,NA,8,20:54,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
28-01-2010,2010,North,217,00:53,413,23:30,13,14:31,606,20:24,107,11:19,397,22:49,0,NA,8,01:13,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
12-08-2019,2019,North,217,23:16,413,20:35,13,18:03,606,19:40,107,09:07,397,22:04,0,NA,8,23:00,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
02-11-2023,2023,North,217,23:17,413,19:15,13,19:02,606,00:07,107,19:11,397,23:44,0,NA,8,20:09,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
22-04-2023,2023,North,217,04:55,413,20:05,13,17:47,606,22:24,107,10:12,397,21:18,0,NA,8,23:45,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
24-07-2013,2013,North,217,20:43,413,19:45,13,23:11,606,21:16,107,16:30,397,23:49,0,NA,8,01:54,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
29-09-2008,2008,North,217,03:27,413,22:25,13,17:51,606,21:23,107,11:56,397,18:47,0,NA,8,21:59,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
27-11-2011,2011,North,217,22:07,413,23:48,13,15:46,606,19:28,107,20:33,397,19:18,0,NA,8,22:12,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
15-03-2019,2019,North,217,23:23,413,18:23,13,22:18,606,02:33,107,16:50,397,22:36,0,NA,8,23:42,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
27-03-2013,2013,North,217,04:05,413,20:30,13,12:38,606,01:45,107,14:05,397,19:17,0,NA,8,02:54,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
24-11-2006,2006,North,217,01:03,413,21:16,13,10:01,606,18:49,107,12:48,397,23:19,0,NA,8,21:23,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
04-12-2011,2011,North,217,21:56,413,20:50,13,09:58,606,20:48,107,13:34,397,22:17,0,NA,8,03:34,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
29-02-2024,2024,North,217,02:11,413,23:20,13,16:10,606,20:04,107,11:09,397,22:06,0,NA,8,01:12,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
18-10-2009,2009,North,217,01:32,413,19:45,13,23:19,606,01:54,107,19:26,397,22:51,0,NA,8,05:31,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
20-08-2012,2012,North,217,23:04,413,23:08,13,08:50,606,21:42,107,21:44,397,18:06,0,NA,8,22:25,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
21-04-2020,2020,North,217,23:38,413,21:48,13,06:25,606,00:49,107,11:09,397,23:47,0,NA,8,23:22,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
10-01-2025,2025,North,217,22:49,413,21:09,13,18:23,606,21:17,107,19:25,397,23:54,0,NA,8,21:36,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
15-08-2010,2010,North,217,01:23,413,20:40,13,14:21,606,01:26,107,16:22,397,18:31,0,NA,8,23:30,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
25-12-2010,2010,North,217,20:18,413,21:02,13,23:13,606,01:27,107,09:43,397,18:10,0,NA,8,05:43,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
24-06-2004,2004,North,217,22:00,413,18:53,13,09:37,606,22:32,107,09:24,397,23:09,0,NA,8,23:20,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
21-07-2011,2011,North,217,21:36,413,18:39,13,19:54,606,19:50,107,14:29,397,23:05,0,NA,8,04:37,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
13-06-2013,2013,North,217,23:01,413,21:28,13,07:53,606,02:45,107,11:01,397,21:22,0,NA,8,22:32,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
14-12-2013,2013,North,217,21:07,413,23:55,13,13:06,606,20:57,107,18:35,397,20:35,0,NA,8,04:52,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
22-06-2020,2020,North,217,04:05,413,22:36,13,22:21,606,19:41,107,20:46,397,20:43,0,NA,8,20:15,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
21-06-2016,2016,North,217,00:12,413,20:15,13,06:40,606,20:04,107,14:37,397,19:05,0,NA,8,03:09,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
13-03-2019,2019,North,217,22:52,413,23:46,13,13:07,606,18:02,107,20:48,397,22:57,0,NA,8,23:56,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
24-05-2015,2015,North,217,05:19,413,20:13,13,16:33,606,02:15,107,20:19,397,22:41,0,NA,8,04:15,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
30-08-2023,2023,North,217,01:16,413,22:31,13,12:54,606,01:04,107,19:52,397,21:59,0,NA,8,21:24,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
25-12-2014,2014,North,217,00:24,413,22:13,13,18:18,606,00:35,107,17:56,397,19:31,0,NA,8,23:31,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
21-01-2023,2023,North,217,23:24,413,20:56,13,13:11,606,02:28,107,19:14,397,18:12,0,NA,8,23:37,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
05-12-2006,2006,North,217,23:32,413,23:06,13,14:59,606,01:11,107,15:58,397,23:27,0,NA,8,21:16,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
17-10-2009,2009,North,217,20:59,413,19:57,13,15:03,606,01:35,107,21:34,397,18:12,0,NA,8,23:46,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
17-05-2023,2023,North,217,22:09,413,20:43,13,06:32,606,00:17,107,09:18,397,22:29,0,NA,8,05:41,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
27-08-2020,2020,North,217,20:40,413,21:50,13,07:37,606,19:37,107,17:00,397,19:06,0,NA,8,01:05,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
23-12-2004,2004,North,217,04:36,413,23:46,13,17:47,606,00:39,107,21:22,397,20:35,0,NA,8,22:11,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
09-04-2011,2011,North,217,23:38,413,22:33,13,17:34,606,01:28,107,19:05,397,18:21,0,NA,8,01:47,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
21-07-2010,2010,North,217,04:13,413,19:58,13,22:40,606,01:18,107,18:50,397,21:35,0,NA,8,20:52,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
03-07-2007,2007,North,217,20:23,413,21:11,13,13:11,606,00:56,107,21:33,397,20:10,0,NA,8,23:07,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
29-10-2019,2019,North,217,05:27,413,21:55,13,23:45,606,00:10,107,15:55,397,22:26,0,NA,8,20:15,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
20-09-2009,2009,North,217,04:31,413,21:44,13,23:26,606,01:24,107,20:31,397,18:16,0,NA,8,23:39,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
12-11-2006,2006,North,217,23:16,413,21:16,13,11:22,606,01:33,107,11:14,397,21:55,0,NA,8,22:05,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
22-10-2012,2012,North,217,21:58,413,20:45,13,08:12,606,01:51,107,19:05,397,21:24,0,NA,8,21:47,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
10-06-2010,2010,North,217,01:01,413,18:31,13,13:57,606,02:27,107,14:02,397,20:41,0,NA,8,05:56,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
29-12-2015,2015,North,217,01:53,413,20:23,13,17:09,606,00:18,107,16:49,397,21:02,0,NA,8,04:11,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
27-02-2019,2019,North,217,05:23,413,21:18,13,07:01,606,20:58,107,15:05,397,23:31,0,NA,8,22:05,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
30-07-2018,2018,North,217,04:43,413,19:19,13,07:16,606,01:36,107,21:18,397,23:06,0,NA,8,22:04,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
06-01-2011,2011,North,217,20:45,413,22:14,13,16:12,606,01:33,107,20:25,397,21:46,0,NA,8,02:31,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
18-07-2013,2013,North,217,01:43,413,22:58,13,14:13,606,23:40,107,18:00,397,23:44,0,NA,8,20:55,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
23-02-2011,2011,North,217,04:04,413,19:53,13,18:15,606,19:51,107,15:49,397,20:37,0,NA,8,03:56,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
11-11-2011,2011,North,217,22:11,413,23:51,13,17:43,606,01:25,107,21:04,397,19:12,0,NA,8,23:10,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
09-01-2023,2023,North,217,05:18,413,20:23,13,19:16,606,23:39,107,17:01,397,22:33,0,NA,8,00:15,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
22-05-2016,2016,North,217,03:00,413,19:53,13,23:11,606,20:14,107,19:19,397,22:57,0,NA,8,21:54,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
15-02-2017,2017,North,217,20:50,413,23:11,13,06:50,606,00:42,107,21:53,397,22:02,0,NA,8,01:57,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
08-02-2004,2004,North,217,03:48,413,19:45,13,14:11,606,21:50,107,17:04,397,21:39,0,NA,8,01:25,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
04-12-2019,2019,North,217,21:24,413,18:52,13,23:05,606,23:11,107,20:46,397,22:26,0,NA,8,23:37,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
19-02-2022,2022,North,217,04:55,413,19:35,13,23:57,606,19:34,107,16:51,397,20:05,0,NA,8,00:37,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
12-05-2011,2011,North,217,20:34,413,22:43,13,19:43,606,18:44,107,09:01,397,18:27,0,NA,8,03:33,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
09-11-2019,2019,North,217,21:44,413,20:04,13,17:03,606,01:32,107,09:34,397,20:43,0,NA,8,22:51,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
08-05-2008,2008,North,217,03:10,413,21:02,13,21:06,606,01:11,107,14:20,397,21:42,0,NA,8,03:15,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
29-10-2018,2018,North,217,20:14,413,19:57,13,18:32,606,00:24,107,13:34,397,23:00,0,NA,8,03:49,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
21-02-2022,2022,North,217,20:11,413,22:48,13,13:04,606,01:47,107,15:02,397,23:41,0,NA,8,01:45,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
16-10-2023,2023,North,217,20:10,413,18:13,13,13:44,606,23:19,107,11:44,397,22:46,0,NA,8,03:00,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
07-03-2021,2021,North,217,21:08,413,20:58,13,18:02,606,21:46,107,20:57,397,20:38,0,NA,8,23:43,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
30-01-2018,2018,North,217,01:34,413,22:31,13,16:03,606,19:42,107,20:04,397,23:19,0,NA,8,22:53,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
04-10-2010,2010,North,217,20:32,413,18:15,13,06:13,606,18:47,107,15:17,397,23:13,0,NA,8,23:36,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
26-08-2006,2006,North,217,04:30,413,23:37,13,16:19,606,00:10,107,19:17,397,23:24,0,NA,8,05:25,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
05-08-2010,2010,North,217,01:33,413,22:04,13,18:57,606,02:00,107,14:41,397,20:15,0,NA,8,03:05,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
15-08-2008,2008,North,217,02:22,413,23:08,13,17:38,606,20:41,107,12:20,397,22:02,0,NA,8,23:59,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
24-06-2023,2023,North,217,20:12,413,18:38,13,10:20,606,01:38,107,10:10,397,23:18,0,NA,8,00:11,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
04-10-2011,2011,North,217,04:06,413,18:19,13,21:01,606,00:53,107,16:18,397,19:32,0,NA,8,21:29,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
02-05-2020,2020,North,217,23:20,413,19:35,13,11:57,606,02:50,107,13:46,397,21:45,0,NA,8,01:53,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
17-03-2020,2020,North,217,05:11,413,23:37,13,20:31,606,00:10,107,17:39,397,22:55,0,NA,8,23:05,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
21-04-2018,2018,North,217,22:17,413,18:10,13,11:18,606,00:45,107,17:51,397,22:30,0,NA,8,05:29,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
22-02-2006,2006,North,217,21:27,413,21:14,13,12:03,606,02:37,107,13:53,397,21:04,0,NA,8,20:44,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
12-02-2004,2004,North,217,22:02,413,21:26,13,11:43,606,18:27,107,15:28,397,22:33,0,NA,8,01:56,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
31-01-2022,2022,North,217,05:53,413,18:11,13,13:27,606,02:35,107,19:40,397,23:19,0,NA,8,04:28,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
01-04-2019,2019,North,217,23:53,413,23:35,13,10:54,606,21:47,107,18:59,397,20:22,0,NA,8,20:38,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
23-08-2005,2005,North,217,02:58,413,22:20,13,06:26,606,18:54,107,12:08,397,23:52,0,NA,8,04:02,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
18-04-2023,2023,North,217,23:39,413,23:15,13,09:36,606,23:44,107,15:42,397,22:52,0,NA,8,23:16,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
27-07-2015,2015,North,217,04:44,413,20:06,13,21:39,606,01:04,107,13:07,397,22:01,0,NA,8,23:39,88.8,4.1,270000,28.5929,77.0346,14,9,1076,420,1761
01-02-2020,2020,West,272,04:46,525,23:30,18,09:30,486,02:35,102,13:10,533,20:57,0,NA,9,22:01,87.1,4.3,250000,28.6663,77.0386,13,8,1152,329.3,1945
01-10-2016,2016,West,272,00:38,525,22:23,18,21:06,486,21:12,102,13:30,533,18:26,0,NA,9,22:34,87.1,4.3,250000,28.6663,77.0386,13,8,1152,329.3,1945
21-10-2018,2018,West,58,05:01,79,18:59,24,09:21,46,20:07,9,19:03,215,18:37,0,NA,0,NA,87.1,4.3,250000,28.6663,77.0386,13,8,1152,329.3,431
